0.40045690536499023, 7.0
0.4546792507171631, 21.0
0.5070695877075195, 22.0
0.5614478588104248, 21.0
0.6144540309906006, 21.0
0.6755852699279785, 18.0
0.7302556037902832, 20.0
0.7912752628326416, 18.0
0.8501338958740234, 19.0
0.9045045375823975, 20.0
0.960136890411377, 20.0
1.0129313468933105, 21.0
1.0674424171447754, 21.0
1.1264076232910156, 19.0
1.1799683570861816, 21.0
1.2334678173065186, 21.0
1.2846827507019043, 22.0
1.337127447128296, 21.0
1.3956642150878906, 19.0
1.4473679065704346, 20.0
1.4992637634277344, 21.0
1.5506489276885986, 20.0
1.6012637615203857, 22.0
1.6509723663330078, 21.0
1.7041082382202148, 22.0
1.7564294338226318, 20.0
1.8089563846588135, 21.0
1.859879970550537, 20.0
1.915128231048584, 21.0
1.9677019119262695, 20.0
2.0210063457489014, 21.0
2.0754554271698, 19.0
2.1316938400268555, 19.0
2.183987855911255, 20.0
2.238356351852417, 20.0
2.289396047592163, 20.0
2.3506414890289307, 18.0
2.4096405506134033, 18.0
2.4644813537597656, 21.0
2.5167412757873535, 21.0
2.5687880516052246, 21.0
2.6206202507019043, 20.0
2.6723713874816895, 22.0
2.7252135276794434, 20.0
2.777418613433838, 22.0
2.833233118057251, 19.0
2.887387275695801, 21.0
2.939485549926758, 21.0
2.992731809616089, 21.0
3.0445926189422607, 21.0
3.0980682373046875, 21.0
3.1521804332733154, 21.0
3.202604055404663, 22.0
3.258040189743042, 21.0
3.314234495162964, 20.0
3.3688032627105713, 21.0
3.428929328918457, 18.0
3.482430934906006, 22.0
3.5350799560546875, 22.0
3.5912301540374756, 20.0
3.648150682449341, 20.0
3.7041075229644775, 20.0
3.75935435295105, 21.0
3.8138303756713867, 21.0
3.8703317642211914, 20.0
3.926060438156128, 20.0
3.982987642288208, 20.0
4.038375377655029, 20.0
4.093452453613281, 20.0
4.146686553955078, 20.0
4.200292587280273, 21.0
4.253298282623291, 21.0
4.304580450057983, 21.0
4.357475280761719, 21.0
4.409204721450806, 21.0
4.476182222366333, 17.0
4.52791690826416, 21.0
4.578047275543213, 21.0
4.628617286682129, 22.0
4.6794257164001465, 20.0
4.731632232666016, 21.0
4.782783508300781, 20.0
4.8340113162994385, 21.0
4.883700370788574, 21.0
4.936402082443237, 21.0
4.987948417663574, 20.0
5.043889045715332, 20.0
5.094700813293457, 21.0
5.150587320327759, 20.0
5.204760313034058, 20.0
5.255903720855713, 22.0
5.306820631027222, 21.0
5.362006902694702, 20.0
5.412620544433594, 20.0
5.471715927124023, 17.0
5.522370338439941, 20.0
5.5779807567596436, 18.0
5.629490375518799, 20.0
5.68123984336853, 20.0
5.733526706695557, 20.0
5.7891857624053955, 18.0
5.8441855907440186, 20.0
5.897707223892212, 20.0
5.947611331939697, 21.0
5.997902154922485, 20.0
6.05010724067688, 20.0
6.0995213985443115, 22.0
6.153188467025757, 19.0
6.2025532722473145, 22.0
6.251567602157593, 21.0
6.302549839019775, 22.0
6.354439973831177, 20.0
6.40933084487915, 20.0
6.474300146102905, 16.0
6.527876138687134, 21.0
6.580993890762329, 20.0
6.641677141189575, 18.0
6.69830846786499, 18.0
6.754503965377808, 20.0
6.8095831871032715, 19.0
6.865739822387695, 20.0
6.921952962875366, 18.0
6.97657322883606, 20.0
7.028860807418823, 20.0
7.083583831787109, 21.0
7.135694742202759, 20.0
7.190016508102417, 20.0
7.245880603790283, 18.0
7.302404880523682, 20.0
7.355735778808594, 19.0
7.409902811050415, 21.0
7.464032411575317, 19.0
7.525843143463135, 18.0
7.578677177429199, 19.0
7.632790803909302, 21.0
7.688123941421509, 19.0
7.743573188781738, 20.0
7.797263860702515, 19.0
7.856544017791748, 18.0
7.910459280014038, 19.0
7.967995643615723, 19.0
8.024686098098755, 18.0
8.081156253814697, 18.0
8.136583805084229, 18.0
8.19237995147705, 18.0
8.248106479644775, 18.0
8.302100419998169, 19.0
8.355247497558594, 19.0
8.40824270248413, 19.0
8.462749004364014, 19.0
8.524569034576416, 16.0
8.578712224960327, 19.0
8.63292670249939, 19.0
8.684201002120972, 20.0
8.738725900650024, 19.0
8.790647029876709, 20.0
8.843241214752197, 20.0
8.89600157737732, 19.0
8.948632955551147, 20.0
9.003586053848267, 19.0
9.05935525894165, 18.0
9.118268013000488, 17.0
9.172351360321045, 19.0
9.224411010742188, 20.0
9.277143716812134, 19.0
9.330277919769287, 19.0
9.382937669754028, 19.0
9.434666395187378, 20.0
9.485539197921753, 20.0
9.54793667793274, 16.0
9.600080728530884, 20.0
9.655024290084839, 19.0
9.707914590835571, 19.0
9.763941526412964, 18.0
9.818891763687134, 19.0
9.875610589981079, 18.0
9.93150019645691, 18.0
9.988997459411621, 20.0
10.04373836517334, 19.0
10.097553968429565, 19.0
10.156410217285156, 17.0
10.214043855667114, 18.0
10.275099754333496, 17.0
10.333921432495117, 17.0
10.392399072647095, 18.0
10.452099800109863, 17.0
10.513694047927856, 17.0
10.580471277236938, 15.0
10.639788150787354, 17.0
10.7009437084198, 17.0
10.768919467926025, 15.0
10.87730622291565, 9.0
10.956006288528442, 13.0
11.008222579956055, 20.0
11.063363790512085, 20.0
11.115346908569336, 20.0
11.171905755996704, 20.0
11.22563362121582, 19.0
11.280892610549927, 20.0
11.331860303878784, 20.0
11.384099006652832, 22.0
11.436142683029175, 20.0
11.489057302474976, 21.0
11.546585083007812, 18.0
11.603243350982666, 20.0
11.658122062683105, 19.0
11.712960004806519, 20.0
11.771599292755127, 18.0
11.824964761734009, 20.0
11.878557205200195, 21.0
11.933694839477539, 20.0
11.989696264266968, 20.0
12.044728994369507, 20.0
12.096686840057373, 22.0
12.150360345840454, 19.0
12.205537557601929, 20.0
12.255461931228638, 21.0
12.309242725372314, 22.0
12.360026359558105, 20.0
12.412641763687134, 21.0
12.468555450439453, 18.0
12.523196935653687, 20.0
12.586458206176758, 16.0
12.645551919937134, 19.0
12.70155930519104, 18.0
12.755595684051514, 21.0
12.808014631271362, 20.0
12.862624645233154, 20.0
12.915482521057129, 19.0
12.970624685287476, 20.0
13.023018836975098, 20.0
13.080500602722168, 20.0
13.133445739746094, 19.0
13.18816065788269, 21.0
13.243760824203491, 18.0
13.299575328826904, 20.0
13.352077960968018, 20.0
13.407796859741211, 20.0
13.462211847305298, 19.0
13.515773296356201, 21.0
13.57118535041809, 20.0
13.634992122650146, 18.0
13.687798261642456, 19.0
13.74283504486084, 20.0
13.796874761581421, 19.0
13.854092121124268, 20.0
13.907591342926025, 19.0
13.964945554733276, 20.0
14.019741296768188, 19.0
14.077744722366333, 20.0
14.13164734840393, 19.0
14.18855619430542, 20.0
14.240896463394165, 20.0
14.299426794052124, 19.0
14.352389097213745, 19.0
14.407120943069458, 21.0
14.461408853530884, 19.0
14.517738342285156, 20.0
14.576323509216309, 18.0
14.640953063964844, 17.0
14.697184801101685, 18.0
14.758605718612671, 18.0
14.818421125411987, 17.0
14.873182535171509, 19.0
14.928979873657227, 18.0
14.985443592071533, 18.0
15.043593168258667, 17.0
15.099819898605347, 18.0
15.154085874557495, 19.0
15.208791255950928, 19.0
15.2686026096344, 19.0
15.326033592224121, 18.0
15.382337808609009, 18.0
15.436319351196289, 19.0
15.492274284362793, 18.0
15.545989513397217, 19.0
15.602245092391968, 18.0
15.666752338409424, 16.0
15.719586849212646, 19.0
15.772039890289307, 20.0
15.822652101516724, 20.0
15.87456750869751, 20.0
15.924686193466187, 21.0
15.977001905441284, 20.0
16.033966302871704, 18.0
16.08443593978882, 20.0
16.136311531066895, 20.0
16.188400506973267, 20.0
16.239129066467285, 20.0
16.29118585586548, 20.0
16.34371328353882, 20.0
16.39564323425293, 20.0
16.448652744293213, 19.0
16.503161668777466, 19.0
16.555681943893433, 20.0
16.60849905014038, 19.0
16.66634750366211, 18.0
16.71700429916382, 20.0
16.76917266845703, 20.0
16.82060170173645, 20.0
16.877838611602783, 18.0
16.93171977996826, 19.0
16.983827114105225, 20.0
17.035566806793213, 20.0
17.08796262741089, 20.0
17.139347076416016, 20.0
17.188822269439697, 23.0
17.244775772094727, 18.0
17.297361135482788, 21.0
17.34958052635193, 21.0
17.401178121566772, 21.0
17.453274726867676, 21.0
17.50465202331543, 21.0
17.555372714996338, 22.0
17.60593342781067, 21.0
17.663938999176025, 19.0
17.72104501724243, 20.0
17.777002573013306, 20.0
17.82801365852356, 20.0
17.878077030181885, 22.0
17.929235219955444, 20.0
17.97991943359375, 22.0
18.029737949371338, 21.0
18.08805274963379, 20.0
18.1414737701416, 19.0
18.195011377334595, 20.0
18.24285125732422, 22.0
18.291343450546265, 22.0
18.340948343276978, 21.0
18.39097285270691, 21.0
18.43914222717285, 21.0
18.488308429718018, 21.0
18.536800622940063, 21.0
18.589389085769653, 21.0
18.63915491104126, 21.0
18.69796371459961, 18.0
18.745847702026367, 22.0
18.795122861862183, 22.0
18.844867706298828, 21.0
18.895680904388428, 22.0
18.945606231689453, 21.0
18.994303941726685, 23.0
19.04934573173523, 19.0
19.10448455810547, 20.0
19.160434246063232, 18.0
19.21427822113037, 21.0
19.26467204093933, 20.0
19.31861448287964, 20.0
19.372686624526978, 19.0
19.42676329612732, 20.0
19.479087829589844, 20.0
19.53252387046814, 21.0
19.586442470550537, 19.0
19.63799810409546, 22.0
19.68817949295044, 21.0
19.749746084213257, 19.0
19.802497148513794, 19.0
19.857226133346558, 22.0
19.907638549804688, 20.0
19.959495544433594, 20.0
20.014326810836792, 19.0
20.06624412536621, 20.0
20.11784338951111, 20.0
20.17369818687439, 18.0
20.22358250617981, 21.0
